iter	F1	Logloss
1724	0.6545353164	0.6258297696
1725	0.6545029625	0.6258220653
1726	0.6544900032	0.6258141665
1727	0.6545289693	0.6258064232
1728	0.6544903575	0.6257988746
1729	0.6545213005	0.6257915205
1730	0.6545194487	0.6257852948
1731	0.6545242973	0.6257782519
1732	0.6545583251	0.6257703531
1733	0.6545645844	0.6257604309
1734	0.6546003748	0.62575296
1735	0.654609721	0.6257416759
1736	0.6546255912	0.6257337381
1737	0.6546486849	0.6257264619
1738	0.6546210929	0.625719847
1739	0.6546496602	0.6257131544
1740	0.6546560962	0.6257039715
1741	0.6546635083	0.6256958781
1742	0.6546604211	0.625688952
1743	0.6546697701	0.6256808975
1744	0.6546926029	0.6256760726
1745	0.6547053889	0.6256691854
1746	0.6547199364	0.6256625317
1747	0.6546500238	0.6256558001
1748	0.6547130651	0.6256489908
1749	0.6547094553	0.6256426872
1750	0.6547244381	0.6256342825
1751	0.6547195019	0.6256291074
1752	0.6547229375	0.6256213253
1753	0.6547522064	0.6256135042
1754	0.6547290269	0.6256067338
1755	0.6547324624	0.6255994964
1756	0.6547062803	0.6255943991
1757	0.654766148	0.6255867337
1758	0.6547744323	0.6255801189
1759	0.654769756	0.6255733874
1760	0.6548052886	0.6255659554
1761	0.654792242	0.6255584457
1762	0.6548228397	0.6255512083
1763	0.6548096205	0.6255439709
1764	0.6548270001	0.62553436
1765	0.6548253261	0.6255269669
1766	0.654810777	0.625520391
1767	0.6548205626	0.6255140875
1768	0.6548271723	0.62550864
1769	0.6548146424	0.6255017139
1770	0.6548142975	0.6254935427
1771	0.6548190609	0.6254867333
1772	0.6548306924	0.6254795349
1773	0.6548160577	0.6254715971
1774	0.6548352837	0.6254648266
1775	0.6548578578	0.6254567721
1776	0.6548239967	0.6254506632
1777	0.6548788442	0.6254434647
1778	0.6548757541	0.6254370444
1779	0.6548514203	0.6254304685
1780	0.6548414631	0.6254229199
1781	0.6548934788	0.625415021
1782	0.6549307728	0.6254079004
1783	0.6549450656	0.6253985229
1784	0.6549400453	0.625392803
1785	0.6549772549	0.6253861882
1786	0.654991804	0.6253796123
1787	0.6550151423	0.6253685617
1788	0.654997163	0.625361908
1789	0.654969484	0.6253550208
1790	0.655008111	0.6253478612
1791	0.6550004243	0.6253398067
1792	0.655027933	0.6253304292
1793	0.6550544444	0.6253222191
1794	0.6550543599	0.625314009
1795	0.6550383932	0.6253064214
1796	0.6550902298	0.6252996898
1797	0.6550819513	0.6252941256
1798	0.6550725903	0.6252856042
1799	0.6550754295	0.625278289
1800	0.6551194084	0.6252700399
1801	0.655122837	0.6252633084
1802	0.6551309467	0.6252561099
1803	0.6551215846	0.6252505846
1804	0.6551617963	0.6252441643
1805	0.6551910568	0.6252358764
1806	0.6552171394	0.6252270436
1807	0.6552398777	0.6252210514
1808	0.6552694673	0.6252147868
1809	0.6552743987	0.6252066545
1810	0.6552126239	0.6251999618
1811	0.6552299308	0.6251918295
1812	0.6552509146	0.6251847478
1813	0.6552542578	0.6251760318
1814	0.6552328584	0.6251698839
1815	0.6552408014	0.6251622185
1816	0.6552617032	0.6251552924
1817	0.6552941405	0.6251481328
1818	0.6553245758	0.6251411289
1819	0.655341124	0.6251330744
1820	0.6553444664	0.6251247086
1821	0.6553444664	0.6251177825
1822	0.6553704642	0.6251094946
1823	0.6553542465	0.6251035023
1824	0.6553463023	0.6250969264
1825	0.655370875	0.6250909731
1826	0.6553613421	0.6250833466
1827	0.6553984601	0.6250759147
1828	0.6553888448	0.6250701559
1829	0.655417002	0.6250620625
1830	0.655415004	0.6250553309
1831	0.6554536286	0.6250485605
1832	0.6554680928	0.6250403503
1833	0.6554603107	0.6250336188
1834	0.6554698447	0.6250285215
1835	0.6554880562	0.6250229184
1836	0.6554795417	0.625015253
1837	0.6555025199	0.6250091829
1838	0.6555414686	0.6250020234
1839	0.6555312861	0.6249896887
1840	0.6555442424	0.6249828015
1841	0.6555829497	0.6249725291
1842	0.6555313671	0.6249667314
1843	0.6555898709	0.6249591049
1844	0.6556106927	0.6249514784
1845	0.6556142732	0.6249417118
1846	0.6556498004	0.6249350192
1847	0.6556853277	0.6249284044
1848	0.6556594168	0.6249189491
1849	0.6556856471	0.6249116728
1850	0.6556809588	0.6249054082
1851	0.6556483713	0.6248979763
1852	0.6556788899	0.6248908167
1853	0.6556724522	0.6248852525
1854	0.6556899365	0.6248798439
1855	0.6556514699	0.624874163
1856	0.6556922443	0.6248680929
1857	0.6557021796	0.6248618283
1858	0.6557570175	0.6248533847
1859	0.655760038	0.6248457971
1860	0.6557551899	0.6248370033
1861	0.6557973913	0.6248289099
1862	0.6558099509	0.624820583
1863	0.6558326021	0.6248152133
1864	0.655822748	0.6248093378
1865	0.6557966799	0.624800116
1866	0.6557884938	0.6247935401
1867	0.6558128147	0.6247869642
1868	0.6558047078	0.6247793766
1869	0.6557836454	0.6247708163
1870	0.6557978744	0.6247629952
1871	0.6558190951	0.6247564193
1872	0.6558384101	0.6247503104
1873	0.6558283978	0.6247429173
1874	0.6558252969	0.6247360691
1875	0.6558108301	0.624729143
1876	0.6558193318	0.6247213608
1877	0.6558043918	0.6247144736
1878	0.6557943785	0.6247063413
1879	0.6557958893	0.6246988316
1880	0.6558364264	0.6246917498
1881	0.6558411963	0.6246859521
1882	0.6558593153	0.6246784813
1883	0.6558919	0.6246705824
1884	0.655914552	0.6246624112
1885	0.6558965918	0.6246553684
1886	0.6559256045	0.6246485201
1887	0.6559272727	0.6246381309
1888	0.6559517489	0.6246322554
1889	0.6559711424	0.6246252126
1890	0.6559547734	0.6246195706
1891	0.6560119847	0.6246126445
1892	0.6559728104	0.6246053682
1893	0.6559906136	0.6245987534
1894	0.6560053137	0.6245933837
1895	0.6559920486	0.6245851346
1896	0.6559368136	0.624577586
1897	0.6559906136	0.6245713992
1898	0.6560143905	0.6245653291
1899	0.6560190068	0.624558403
1900	0.6560417369	0.6245534225
1901	0.6560451495	0.6245482863
1902	0.6560240102	0.624540115
1903	0.6560371975	0.6245315936
1904	0.6560898384	0.6245242395
1905	0.6560806798	0.6245182083
1906	0.6560887094	0.624511399
1907	0.6561050761	0.6245050954
1908	0.6561340903	0.6245004261
1909	0.6562040168	0.6244926829
1910	0.6561957586	0.6244850954
1911	0.6561808322	0.6244787529
1912	0.6561886337	0.6244714766
1913	0.6561790126	0.6244653677
1914	0.6561402233	0.6244603093
1915	0.65618409	0.624452566
1916	0.6561987117	0.6244441613
1917	0.6562065137	0.6244358734
1918	0.6562210596	0.6244284025
1919	0.6562244693	0.6244203091
1920	0.656250303	0.6244130717
1921	0.6562227265	0.6244067682
1922	0.6562000742	0.6244005036
1923	0.6562146201	0.6243937331
1924	0.6562712883	0.624386379
1925	0.6562290142	0.624378558
1926	0.6562616668	0.6243705813
1927	0.6562325755	0.6243649004
1928	0.6562064376	0.6243596085
1929	0.6562550759	0.6243508925
1930	0.656282501	0.6243443555
1931	0.6562939402	0.6243384022
1932	0.656298638	0.6243322154
1933	0.6562984872	0.6243234216
1934	0.6563052285	0.624317157
1935	0.656297424	0.6243113204
1936	0.6563249989	0.6243061064
1937	0.6563234831	0.6242966122
1938	0.656326966	0.624291009
1939	0.6563270412	0.6242839273
1940	0.6562877271	0.6242781296
1941	0.6563022725	0.6242717093
1942	0.6563308371	0.6242636548
1943	0.6563453832	0.6242568455
1944	0.6563310626	0.6242467287
1945	0.6563281059	0.6242389077
1946	0.6563296218	0.6242340049
1947	0.6563313632	0.624226573
1948	0.656358488	0.6242191411
1949	0.6563779573	0.624212643
1950	0.6563552306	0.6242066507
1951	0.6563738017	0.6242002305
1952	0.6563737268	0.6241935378
1953	0.6564223665	0.6241875456
1954	0.6564629726	0.6241766895
1955	0.6564628984	0.6241711642
1956	0.6564838857	0.6241650942
1957	0.6564856995	0.6241597245
1958	0.6564789627	0.6241517478
1959	0.6564624531	0.6241453665
1960	0.6565082044	0.6241413197
1961	0.6565162366	0.6241350551
1962	0.6565150141	0.6241284403
1963	0.6565478788	0.6241227594
1964	0.6565685706	0.6241151329
1965	0.6565234151	0.6241102691
1966	0.6565606121	0.624103343
1967	0.6566190143	0.6240956776
1968	0.6566189412	0.6240884791
1969	0.6565866667	0.6240813584
1970	0.656568791	0.624075444
1971	0.6565978822	0.6240701911
1972	0.6565994739	0.624063265
1973	0.6565861535	0.6240547436
1974	0.6566043957	0.6240482066
1975	0.6565702358	0.624043654
1976	0.656584635	0.6240368836
1977	0.6566204599	0.6240314361
1978	0.6566413731	0.6240233037
1979	0.6566415919	0.62401665
1980	0.6566384811	0.6240106967
1981	0.6566450671	0.624003576
1982	0.6566287842	0.6239989457
1983	0.656630376	0.6239912414
1984	0.6566348597	0.6239845098
1985	0.6566525166	0.6239780117
1986	0.6566263162	0.6239718639
1987	0.6566684365	0.6239657549
1988	0.6566812456	0.6239601907
1989	0.6566909433	0.6239554825
1990	0.6566813182	0.6239503463
1991	0.6567103387	0.6239440427
1992	0.6566823293	0.6239387509
1993	0.6567066474	0.6239310466
1994	0.6566936923	0.6239244318
1995	0.6567148257	0.6239169609
1996	0.6567054174	0.6239085951
1997	0.6567347998	0.6239026029
1998	0.6567169245	0.6238950931
1999	0.656749346	0.6238877001
2000	0.656747826	0.623879062
2001	0.6567803904	0.6238729141
2002	0.6568064407	0.6238633421
2003	0.6568274986	0.6238561047
2004	0.6568354602	0.6238489451
2005	0.6568738211	0.6238412408
2006	0.6569094259	0.6238323303
2007	0.6568768638	0.6238243925
2008	0.6568686874	0.6238175053
2009	0.6568425646	0.6238108127
2010	0.6568293954	0.6238033029
2011	0.6568440143	0.6237947426
2012	0.6568650033	0.6237885558
2013	0.6568586329	0.6237834974
2014	0.6568810721	0.6237783223
2015	0.6568747015	0.6237705402
2016	0.6568942401	0.6237647425
2017	0.6568940979	0.6237578942
2018	0.6569022745	0.6237524856
2019	0.6569104508	0.6237442755
2020	0.6569202906	0.6237373883
2021	0.6569070525	0.6237312015
2022	0.6569215289	0.6237236528
2023	0.6569523579	0.6237174271
2024	0.6569752218	0.6237102676
2025	0.6569766737	0.6237036527
2026	0.6569687095	0.6236950146
2027	0.6569930952	0.623687427
2028	0.6569945473	0.6236796838
2029	0.6570209465	0.6236718627
2030	0.6570663874	0.6236649756
2031	0.6570651436	0.6236575047
2032	0.6570748405	0.6236507732
2033	0.6570631317	0.6236453257
2034	0.6571006061	0.6236383218
2035	0.6571244321	0.623631707
2036	0.6571180598	0.6236232633
2037	0.6571359306	0.62361731
2038	0.6571344761	0.6236097224
2039	0.6571700089	0.6236019792
2040	0.6571734714	0.6235955979
2041	0.657161905	0.62358945
2042	0.6571828924	0.6235838079
2043	0.6571616976	0.6235770764
2044	0.6571941138	0.6235712398
2045	0.657197438	0.6235655978
2046	0.657218563	0.6235594888
2047	0.657231721	0.6235547806
2048	0.6572315838	0.6235492942
2049	0.6572332457	0.6235436132
2050	0.657270508	0.6235374264
2051	0.657230265	0.6235310062
2052	0.6572312407	0.6235235743
2053	0.6572408694	0.6235160256
2054	0.657245718	0.6235099166
2055	0.6572798635	0.6235039244
2056	0.6573011236	0.6234977376
2057	0.6572980049	0.6234930683
2058	0.6572834598	0.6234883212
2059	0.657268778	0.6234825235
2060	0.6573338085	0.6234774651
2061	0.6573384532	0.6234715507
2062	0.6573547949	0.623465753
2063	0.6573661526	0.6234596441
2064	0.6573437761	0.6234536518
2065	0.6573615074	0.6234472705
2066	0.6573905286	0.6234410837
2067	0.6573839519	0.6234345856
2068	0.6573838844	0.6234288657
2069	0.6573741879	0.6234226789
2070	0.6574002923	0.6234171925
2071	0.6573887327	0.6234108501
2072	0.6574115149	0.6234063754
2073	0.6574214129	0.6233997995
2074	0.6574325684	0.6233924454
2075	0.6574845713	0.6233865698
2076	0.6574745411	0.6233813169
2077	0.6574957943	0.6233753247
2078	0.6574874918	0.6233699939
2079	0.6575280038	0.6233648188
2080	0.6575036301	0.6233572312
2081	0.6575149868	0.623351667
2082	0.6575390948	0.623345558
2083	0.6575018363	0.6233391378
2084	0.6575519792	0.623333379
2085	0.6575615432	0.6233276591
2086	0.6575711737	0.6233213167
2087	0.6575758898	0.6233140404
2088	0.6575825305	0.6233084762
2089	0.6575840586	0.6233023283
2090	0.6575839925	0.6232943905
2091	0.6576197887	0.6232866473
2092	0.6576358621	0.6232808107
2093	0.6576166662	0.6232753243
2094	0.6576163371	0.6232691764
2095	0.6576231086	0.6232608106
2096	0.6576151379	0.6232536122
2097	0.6576150063	0.6232466471
2098	0.6575986037	0.6232403047
2099	0.6576197229	0.6232342346
2100	0.6576343992	0.6232270751
2101	0.6576231744	0.6232194097
2102	0.657670062	0.6232133785
2103	0.6577054633	0.6232055575
2104	0.6577231318	0.6231987092
2105	0.6577264507	0.6231897209
2106	0.6577183486	0.6231839232
2107	0.6577457789	0.6231775807
2108	0.6577472437	0.6231710438
2109	0.657764978	0.6231640009
2110	0.6577570701	0.6231577363
2111	0.6577604534	0.6231516273
2112	0.6577732096	0.6231455573
2113	0.6578087425	0.6231386701
2114	0.6578230303	0.6231320553
2115	0.6578069546	0.6231257518
2116	0.6577892846	0.6231196039
2117	0.6578218859	0.6231129891
2118	0.6578120606	0.6231067634
2119	0.6578069546	0.623099098
2120	0.6578440832	0.6230930668
2121	0.6578442757	0.6230858683
2122	0.6578116742	0.623079915
2123	0.657851993	0.6230715492
2124	0.6578636691	0.6230636504
2125	0.6578570338	0.6230575025
2126	0.6578782142	0.6230504986
2127	0.6578604795	0.6230448176
2128	0.6578447889	0.6230371522
2129	0.6578723466	0.6230293701
2130	0.6578981815	0.6230230665
2131	0.6579561679	0.6230164128
2132	0.6579368388	0.6230103039
2133	0.6578831903	0.6230042727
2134	0.6578849767	0.6229956734
2135	0.6579010523	0.6229885917
2136	0.6579235714	0.6229836501
2137	0.6579251028	0.6229768407
2138	0.6579282291	0.6229694477
2139	0.6579687379	0.6229634943
2140	0.6580334243	0.622956257
2141	0.6580479693	0.6229495254
2142	0.6580451551	0.6229416266
2143	0.6580548512	0.6229348561
2144	0.6580463741	0.6229282024
2145	0.6580562585	0.6229229494
2146	0.6580515356	0.6229154008
2147	0.6580692079	0.6229085525
2148	0.6580678003	0.6229022101
2149	0.65806167	0.6228957509
2150	0.658079279	0.6228890583
2151	0.6581023596	0.6228834162
2152	0.6581168406	0.6228762177
2153	0.6580714282	0.6228702644
2154	0.6581199067	0.6228649337
2155	0.658131446	0.6228570348
2156	0.6581262877	0.6228526379
2157	0.6581294162	0.6228475017
2158	0.6581330412	0.6228420931
2159	0.6581458652	0.6228361787
2160	0.6581313218	0.622829953
2161	0.6581396702	0.622824272
2162	0.6581523083	0.6228187467
2163	0.6581651945	0.6228129101
2164	0.6581973492	0.6228052447
2165	0.6582086405	0.6228006144
2166	0.6582169866	0.6227940774
2167	0.6582611056	0.6227875793
2168	0.6582805566	0.6227827544
2169	0.6583146103	0.6227770345
2170	0.6583079242	0.6227711201
2171	0.6583435131	0.622764194
2172	0.6583532081	0.6227580072
2173	0.6583354137	0.6227509644
2174	0.6583324649	0.6227437659
2175	0.6583161451	0.6227353223
2176	0.6583028943	0.6227292522
2177	0.6582883514	0.6227214312
2178	0.6583157808	0.6227147385
2179	0.6583159022	0.6227094856
2180	0.658356339	0.6227029486
2181	0.658360945	0.62269754
2182	0.6583270111	0.6226906529
2183	0.6583660945	0.6226846606
2184	0.6584000271	0.6226775789
2185	0.6584031587	0.6226720925
2186	0.6583690446	0.6226639601
2187	0.6583562182	0.6226568395
2188	0.6583579347	0.6226489017
2189	0.6583907533	0.6226403414
2190	0.6584020436	0.6226343881
2191	0.6583742541	0.6226285515
2192	0.6583984915	0.6226211584
2193	0.658422549	0.6226149716
2194	0.6584500983	0.622608707
2195	0.6584580183	0.6226023257
2196	0.6584403434	0.6225963723
2197	0.6584562433	0.6225909638
2198	0.658467654	0.6225839988
2199	0.6584709652	0.6225738431
2200	0.6585017657	0.6225675006
2201	0.658498633	0.6225615473
2202	0.6585066726	0.6225549325
2203	0.6585180822	0.6225494461
2204	0.6585116387	0.6225437262
2205	0.658527718	0.6225385122
2206	0.6585375312	0.6225328313
2207	0.6585388318	0.6225271892
2208	0.6584884028	0.6225199907
2209	0.6584965023	0.6225131814
2210	0.6584934289	0.6225058273
2211	0.6585014689	0.6224978117
2212	0.6584980984	0.6224918972
2213	0.6585028869	0.6224860996
2214	0.6585012314	0.6224811968
2215	0.6584850916	0.6224736482
2216	0.6585156564	0.6224677337
2217	0.6585221006	0.6224614691
2218	0.6585055451	0.6224557882
2219	0.6584975638	0.6224497181
2220	0.658526771	0.6224434924
2221	0.6585395416	0.6224364107
2222	0.6585070227	0.6224303017
2223	0.6585427934	0.6224246596
2224	0.6585459861	0.6224190954
2225	0.6585703447	0.6224130254
2226	0.6585636645	0.6224064884
2227	0.6585783268	0.6224013133
2228	0.6586413528	0.6223945428
2229	0.6586624585	0.6223863716
2230	0.6586689614	0.6223801459
2231	0.6586284634	0.6223724805
2232	0.6586674811	0.6223662937
2233	0.6586788318	0.6223594065
2234	0.6586949144	0.6223538423
2235	0.6587113445	0.6223472274
2236	0.6587162501	0.6223400679
2237	0.6586792384	0.62233392
2238	0.6587310821	0.6223285892
2239	0.6587518391	0.622323453
2240	0.6587486457	0.622313453
2241	0.6587761928	0.6223069549
2242	0.6587711729	0.6223010405
2243	0.6587581687	0.6222951261
2244	0.6587485881	0.6222898342
2245	0.6587775028	0.6222833751
2246	0.6587790423	0.6222775385
2247	0.6587741943	0.6222706902
2248	0.6588164002	0.6222655151
2249	0.6588017423	0.6222603011
2250	0.6587838902	0.6222541921
2251	0.6588116095	0.6222464489
2252	0.658800031	0.6222407679
2253	0.6587838329	0.6222352815
2254	0.6588083586	0.6222282387
2255	0.6588019139	0.6222231414
2256	0.6587970089	0.6222182775
2257	0.6588310577	0.6222101841
2258	0.6588470843	0.6222044254
2259	0.6588165144	0.6221989
2260	0.6588846661	0.6221934136
2261	0.6589106139	0.622187616
2262	0.6589382144	0.6221811568
2263	0.6589334232	0.6221755537
2264	0.6589740793	0.6221680439
2265	0.6589626197	0.6221607676
2266	0.6589915364	0.6221547754
2267	0.6589787589	0.622148822
2268	0.658976994	0.6221432967
2269	0.6590061901	0.6221384329
2270	0.6590433164	0.6221305729
2271	0.6590416636	0.6221234523
2272	0.6590108148	0.6221175379
2273	0.6590399554	0.6221114289
2274	0.6590530666	0.6221044639
2275	0.6590871084	0.6220984717
2276	0.659075706	0.6220925183
2277	0.6590775241	0.6220872265
2278	0.6590917904	0.6220819346
2279	0.659086943	0.6220745416
2280	0.6591289173	0.6220681992
2281	0.6591096925	0.6220602225
2282	0.6591437331	0.6220527516
2283	0.6591646106	0.6220467205
2284	0.6591677513	0.6220394831
2285	0.659185652	0.6220344636
2286	0.6591629584	0.6220285492
2287	0.6591660991	0.6220218566
2288	0.6591611971	0.622016448
2289	0.6591741963	0.6220115842
2290	0.6592113778	0.6220030238
2291	0.6591901731	0.6219976152
2292	0.6591850536	0.6219904168
2293	0.6592014116	0.6219840743
2294	0.6591982161	0.6219792105
2295	0.659170456	0.6219736852
2296	0.6591930425	0.6219685879
2297	0.6591686402	0.6219626735
2298	0.6592060422	0.6219562143
2299	0.6592335306	0.6219488602
2300	0.6592318786	0.621942829
2301	0.6592432259	0.621936331
2302	0.6592659203	0.6219277317
2303	0.6592885069	0.6219221675
2304	0.659296765	0.6219160974
2305	0.6593162621	0.6219109223
2306	0.6593354388	0.6219042297
2307	0.6593500881	0.6218976538
2308	0.6593436957	0.6218902997
2309	0.6593405528	0.6218817004
2310	0.6593420976	0.6218758249
2311	0.6593631388	0.6218693657
2312	0.6593226008	0.6218633735
2313	0.659364737	0.6218577315
2314	0.6593857251	0.6218487042
2315	0.6593971769	0.6218428676
2316	0.6593841799	0.6218381205
2317	0.6593857251	0.6218311166
2318	0.6594004261	0.621824813
2319	0.6593600489	0.6218182371
2320	0.6593712887	0.6218133733
2321	0.6594100681	0.6218063694
2322	0.6594167246	0.621800027
2323	0.6593987751	0.6217946962
2324	0.6594262086	0.6217902993
2325	0.6594310035	0.6217832954
2326	0.6594069773	0.6217763304
2327	0.6594164611	0.6217696766
2328	0.6594342527	0.621762984
2329	0.6594565771	0.621756875
2330	0.6594629184	0.6217507272
2331	0.6594677138	0.6217449684
2332	0.6594500261	0.621737303
2333	0.6594888078	0.6217296376
2334	0.6595195967	0.621722945
2335	0.6595099534	0.6217170694
2336	0.6595260948	0.6217116609
2337	0.6595551807	0.6217053573
2338	0.6595795735	0.6217003379
2339	0.6596039138	0.6216936841
2340	0.65961201	0.621687225
2341	0.6596283047	0.6216802989
2342	0.6596379994	0.6216729837
2343	0.6596299546	0.6216664856
2344	0.6596363495	0.621661077
2345	0.6596281	0.6216557852
2346	0.6596637332	0.621650221
2347	0.6596539873	0.6216434894
2348	0.6596732755	0.6216361353
2349	0.6596764733	0.6216309602
2350	0.6596732246	0.6216264465
2351	0.6596894678	0.6216204154
2352	0.6597316477	0.621613178
2353	0.6596975132	0.6216068356
2354	0.6597154055	0.6215997149
2355	0.6597120558	0.6215953958
2356	0.6597039597	0.6215893647
2357	0.6597040104	0.6215831779
2358	0.6597330955	0.6215771857
2359	0.6597234509	0.6215706098
2360	0.659718654	0.621564851
2361	0.6597315973	0.6215584696
2362	0.6597476884	0.6215515824
2363	0.659747638	0.621544384
2364	0.6597587815	0.6215388976
2365	0.6597864182	0.6215338392
2366	0.6597862681	0.6215267575
2367	0.6598171524	0.621519131
2368	0.6598446877	0.6215148897
2369	0.6598494856	0.6215083916
2370	0.6598608788	0.6215030998
2371	0.6598623297	0.6214924772
2372	0.6598639291	0.6214845783
2373	0.6598427907	0.6214794032
2374	0.6598540358	0.6214732942
2375	0.6598832207	0.6214679635
2376	0.6599172031	0.6214634109
2377	0.6599090583	0.6214590529
2378	0.6598864689	0.6214529439
2379	0.659865479	0.6214483914
2380	0.6598798738	0.6214436054
2381	0.6599008641	0.6214365626
2382	0.6599333944	0.6214326326
2383	0.6599364956	0.6214273797
2384	0.6599364956	0.6214190917
2385	0.659931501	0.6214143835
2386	0.6599073114	0.6214072239
2387	0.6599250537	0.6214017764
2388	0.6599446402	0.6213948503
2389	0.6599419301	0.6213871849
2390	0.6599466796	0.6213792083
2391	0.6599725644	0.6213743833
2392	0.6600081918	0.6213668347
2393	0.6600081434	0.6213603755
2394	0.6600160932	0.6213552004
2395	0.6600016965	0.6213509591
2396	0.6600374198	0.621344033
2397	0.6600211339	0.6213362509
2398	0.6600405227	0.6213293248
2399	0.6600177412	0.6213201808
2400	0.6600323315	0.6213158228
2401	0.6600178379	0.6213111535
2402	0.6600613192	0.6213050835
2403	0.6600788215	0.6212983519
2404	0.6601030593	0.6212923986
2405	0.6601435822	0.6212859005
2406	0.6601258874	0.6212791301
2407	0.6601256496	0.6212736048
2408	0.660117602	0.6212671456
2409	0.6601370872	0.6212621261
2410	0.6601547825	0.6212549276
2411	0.6601435348	0.6212495969
2412	0.6601694669	0.6212446552
2413	0.6601920099	0.6212390132
2414	0.6601739839	0.6212329431
2415	0.6601576513	0.6212257057
2416	0.6601850438	0.6212198691
2417	0.6601735589	0.6212132932
2418	0.6601948337	0.6212082738
2419	0.6601851852	0.6212033321
2420	0.6602126716	0.6211977679
2421	0.6602158252	0.6211900247
2422	0.6602060356	0.621184655
2423	0.6602206262	0.6211778456
2424	0.6602447254	0.6211736044
2425	0.6602092832	0.621167223
2426	0.6602287684	0.6211597522
2427	0.6602157783	0.6211534487
2428	0.6602289088	0.6211479623
2429	0.6602449122	0.6211415031
2430	0.6602417582	0.6211354719
2431	0.6602368637	0.6211285069
2432	0.6602579019	0.6211226314
2433	0.6602821872	0.6211152384
2434	0.6602838341	0.6211100633
2435	0.6602722592	0.6211030983
2436	0.660256115	0.6210983123
2437	0.6602690583	0.6210915807
2438	0.6602820479	0.6210854328
2439	0.6602756926	0.6210791293
2440	0.6602803081	0.6210727869
2441	0.660309442	0.6210662888
2442	0.6603369749	0.6210620475
2443	0.6603158905	0.6210564444
2444	0.6603578294	0.6210521253
2445	0.6603935941	0.6210456273
2446	0.660388518	0.6210396739
2447	0.6603789592	0.6210339151
2448	0.6603855905	0.6210280785
2449	0.6603871912	0.6210211525
2450	0.6604033353	0.6210163664
2451	0.6603969324	0.6210093236
2452	0.6604003161	0.6210038372
2453	0.6604196611	0.6209964831
2454	0.6604345666	0.6209898294
2455	0.6604749913	0.6209841873
2456	0.6604848658	0.6209789733
2457	0.6605025642	0.6209721639
2458	0.6605009186	0.6209648098
2459	0.6605138596	0.620958623
2460	0.6605073219	0.6209528643
2461	0.6604910893	0.6209444596
2462	0.6605055419	0.6209391288
2463	0.6605363167	0.620931658
2464	0.6605235095	0.6209265607
2465	0.6605006047	0.620917261
2466	0.6605151921	0.6209114633
2467	0.6605070084	0.6209045761
2468	0.6605183939	0.6208991287
2469	0.6605456555	0.620890257
2470	0.6605489911	0.6208830975
2471	0.6605311571	0.6208765605
2472	0.6605489466	0.6208710741
2473	0.6605765642	0.6208633309
2474	0.6605731405	0.6208592452
2475	0.6605941324	0.6208525137
2476	0.6606214854	0.6208460545
2477	0.6605698053	0.6208386615
2478	0.6605616221	0.6208326693
2479	0.6606084992	0.6208271439
2480	0.6606150363	0.6208209961
2481	0.6606181069	0.6208158209
2482	0.6606537747	0.6208054707
2483	0.660642434	0.6207995952
2484	0.6606746802	0.6207928637
2485	0.6606485768	0.6207855485
2486	0.6606550701	0.6207792449
2487	0.6606549389	0.6207748091
2488	0.6606613886	0.6207694005
2489	0.660685673	0.6207647702
2490	0.6606952824	0.6207583499
2491	0.6606954561	0.6207499452
2492	0.6607196533	0.6207440697
2493	0.6607067105	0.6207375716
2494	0.6606903908	0.6207315794
2495	0.6607227268	0.6207260152
2496	0.6606838539	0.6207218906
2497	0.6607261894	0.6207156649
2498	0.6607292631	0.6207087388
2499	0.6607375303	0.6207027466
2500	0.660727791	0.6206965209
2501	0.6607017756	0.6206915014
2502	0.6607195668	0.6206848866
2503	0.6607212549	0.6206792835
2504	0.6607325096	0.620672941
2505	0.6607518163	0.6206658204
2506	0.6607470541	0.6206594779
2507	0.6607681772	0.6206529799
2508	0.6607374009	0.6206463261
2509	0.6607454955	0.6206406452
2510	0.6607454524	0.6206344584
2511	0.660772811	0.6206286996
2512	0.660759868	0.6206225907
2513	0.6607664897	0.620616793
2514	0.6607583522	0.6206114233
2515	0.6607908158	0.620605003
2516	0.660842712	0.6205991275
2517	0.6608799775	0.6205945361
2518	0.6608653918	0.6205866372
2519	0.6608685113	0.6205808006
2520	0.6608621037	0.620576287
2521	0.6608911071	0.6205676488
2522	0.6608392117	0.6205626682
2523	0.6608555271	0.6205565982
2524	0.660894479	0.620548427
2525	0.6609204039	0.6205431351
2526	0.6609398784	0.6205372985
2527	0.6609560237	0.6205299833
2528	0.6609947644	0.6205235241
2529	0.6610204413	0.6205158198
2530	0.6610187569	0.6205098276
2531	0.6610204824	0.6205037575
2532	0.6610188801	0.6204974151
2533	0.6610123888	0.6204922789
2534	0.6610429968	0.6204860143
2535	0.6610576632	0.620480022
2536	0.6610594286	0.620473485
2537	0.6610545401	0.6204657418
2538	0.6610820244	0.6204594383
2539	0.6610821057	0.6204533293
2540	0.6611032203	0.6204465589
2541	0.661122772	0.6204412281
2542	0.6611420815	0.6204342242
2543	0.6611064655	0.620427337
2544	0.6610758589	0.620419944
2545	0.6610678068	0.6204143408
2546	0.6610678068	0.6204091657
2547	0.661067644	0.6204013447
2548	0.6610822275	0.6203959361
2549	0.6611097511	0.6203929789
2550	0.6611096299	0.620386831
2551	0.661114316	0.6203799438
2552	0.6611450456	0.6203734068
2553	0.6611272569	0.6203682317
2554	0.6611192445	0.620362434
2555	0.6611627941	0.6203561694
